habitat_type;sampling_regime;plot_id_year;exploratory;plot_id;collection_year;biomass;abundance_unidentified_identified;abundance_identified;species;abundance_carnivore;species_carnivore;biomass_carnivore;abundance_herbivore;species_herbivore;biomass_herbivore;abundance_detritomycetophage;species_detritomycetophage;biomass_detritomycetophage;abundance_omnivore;species_omnivore;biomass_omnivore;abundance_weak_disperser;species_weak_disperser;biomass_weak_disperser;abundance_strong_disperser;species_strong_disperser;biomass_strong_disperser;landuse_intensity;mean_winter_temperature;precipitation_sum_growing_preriod;grassland_cover_250;grassland_cover_500;grassland_cover_1000;grassland_cover_1500;arable_cover_1000;arable_cover_1500;arable_cover_250;arable_cover_500
grassland;annual;HEG19_2010;HAI;HEG19;2010;13485159689187;874;45;22;13;6;742.354847224622;31;15;605028440282965;1;1;1.13268141110866;0;0;0;18;6;1348.5159689187;6;2;193296364173825;69;-76985108333333;45931;100;9169;6276;3751;406;1637;0;0
grassland;annual;HEG19_2011;HAI;HEG19;2011;700289965834774;546;303;28;43;8;1934.59795409879;258;18;497122010856919;1;1;0.606500861914825;1;1;96.475094817846;33;4;7002.89965834774;2;2;274404257209571;69;-965045;31668;100;9169;6276;3751;406;1637;0;0
grassland;annual;HEG19_2012;HAI;HEG19;2012;120011037770581;330;39;26;4;3;146.22350433234;32;20;101180964345677;2;2;8.73028014692237;1;1;33.3469497697795;9;5;1200.11037770581;6;3;177922200809253;69;476522561983471;43431;100;9169;6276;3751;406;1637;0;0
grassland;annual;HEG19_2013;HAI;HEG19;2013;343963586626335;515;18;13;9;7;121.19170158093;9;6;222771885045405;0;0;0;0;0;0;1;1;343.963586626335;0;0;827669091556098;69;43047225;58741;100;9169;6276;3751;406;1637;0;0
grassland;annual;HEG19_2014;HAI;HEG19;2014;192460958080009;357;64;24;22;8;640.725722510913;39;13;123453852365762;0;0;0;3;3;49.3453346315536;14;4;1924.60958080009;3;1;773190853193541;69;281138908333333;54292;100;9169;6276;3751;406;1637;0;0
grassland;annual;HEG19_2015;HAI;HEG19;2015;346922031899207;73;2;2;1;1;2.7818133518859;1;1;319103898380348;0;0;0;0;0;0;0;0;34.6922031899207;0;0;0;69;184919091666667;33625;100;9169;6276;3751;406;1637;0;0
grassland;annual;HEG19_2016;HAI;HEG19;2016;859980543646108;554;18;13;6;5;71.9261561183157;10;6;729554069087984;1;1;45.4020773415585;1;1;13.0982410982502;2;2;859.980543646108;1;1;236237096018999;69;374386710743802;3629;100;9169;6276;3751;406;1637;0;0
grassland;annual;HEG19_2017;HAI;HEG19;2017;148092131684265;1057;123;21;23;9;595.153168327831;97;9;825064690287216;0;0;0;3;3;60.7034582276056;1;1;1480.92131684265;0;0;696315979615677;69;69073925;49310999;100;9169;6276;3751;406;1637;0;0
grassland;annual;HEG20_2008;HAI;HEG20;2008;316902636876066;959;182;49;14;11;477.781147573846;167;37;265011767168589;0;0;0;1;1;41.1275495009245;32;9;3169.02636876066;13;4;13825276176261;94;307993115702479;47802;9922;7109;4046;2246;1445;4205;0;0
grassland;annual;HEG20_2009;HAI;HEG20;2009;334321729404803;185;24;16;4;4;15.0138287429989;18;11;27346642436919;0;0;0;2;1;45.841476292614;2;2;334.321729404803;0;0;680366576301031;94;305882083333333;5474;9922;7109;4046;2246;1445;4205;0;0
grassland;annual;HEG20_2010;HAI;HEG20;2010;939705607347767;352;37;19;7;4;507.809859394151;29;14;390768198452691;0;0;0;1;1;41.1275495009245;1;1;939.705607347767;0;0;240684023581219;94;-238798166666667;50463;9922;7109;4046;2246;1445;4205;0;0
grassland;annual;HEG20_2011;HAI;HEG20;2011;508862962174603;448;59;20;8;6;72.9471108407451;50;13;402568901564079;0;0;0;1;1;33.3469497697795;1;1;508.862962174603;1;1;175465008237019;94;-200690583333333;36343;9922;7109;4046;2246;1445;4205;0;0
grassland;annual;HEG20_2012;HAI;HEG20;2012;138763988301519;386;20;13;9;7;118.189060165996;11;6;126945082284919;0;0;0;0;0;0;2;1;1387.63988301519;2;1;118616143070364;94;126613297520661;42453;9922;7109;4046;2246;1445;4205;0;0
grassland;annual;HEG20_2013;HAI;HEG20;2013;675985605727096;411;68;28;15;12;280.734460941989;52;15;394514674391331;0;0;0;1;1;0.736470393775502;4;3;675.985605727096;3;2;372355451255767;94;107651025;53141;9922;7109;4046;2246;1445;4205;0;0
grassland;annual;HEG20_2014;HAI;HEG20;2014;220622388805797;99;11;7;8;4;74.7483765406035;3;3;145874012265193;0;0;0;0;0;0;3;3;220.622388805797;1;1;145874012265193;94;327297575;47023;9922;7109;4046;2246;1445;4205;0;0
grassland;annual;HEG20_2015;HAI;HEG20;2015;109277223735306;168;30;17;14;10;65.331067339268;16;7;439461563960382;0;0;0;0;0;0;2;1;109.277223735306;2;1;305717122642643;94;259221866666667;3448;9922;7109;4046;2246;1445;4205;0;0
grassland;annual;HEG20_2016;HAI;HEG20;2016;133047919768948;603;39;21;5;5;138.167650130031;34;16;119231154755945;0;0;0;0;0;0;2;2;1330.47919768948;1;1;612447956952019;94;425034785123967;35877;9922;7109;4046;2246;1445;4205;0;0
grassland;annual;HEG20_2017;HAI;HEG20;2017;974183541917335;203;18;14;7;7;190.887657306127;11;7;783295884611208;0;0;0;0;0;0;1;1;974.183541917335;1;1;593080715351821;94;128951716666667;41586001;9922;7109;4046;2246;1445;4205;0;0
grassland;annual;HEG21_2008;HAI;HEG21;2008;166868706902152;2781;664;62;22;8;165.105856316991;626;49;163741529989358;1;1;0.606500861914825;15;4;147.005334100444;105;10;16686.8706902152;16;4;582609776193143;76;296770644628099;43102;18;1066;361;509;9045;8511;6595;8144
grassland;annual;HEG21_2009;HAI;HEG21;2009;12808893326201;1791;387;41;2;2;39.0346396043526;374;33;12662913965908;2;2;1.73918227302349;9;4;105.205538415599;106;5;12808.893326201;1;1;699290360306128;76;212628166666667;5986;18;1066;361;509;9045;8511;6595;8144
grassland;annual;HEG21_2010;HAI;HEG21;2010;825844318167062;2057;29;15;8;5;288.661633753304;21;10;537182684413758;0;0;0;0;0;0;6;3;825.844318167062;4;1;110670589096375;76;-214476;5607;18;1066;361;509;9045;8511;6595;8144
grassland;annual;HEG21_2011;HAI;HEG21;2011;813889549542352;352;33;20;3;3;20.1795146166363;28;15;788784849372787;1;1;0.606500861914825;1;1;4.31868469101339;0;0;813.889549542352;0;0;0;76;-236066;30588;18;1066;361;509;9045;8511;6595;8144
grassland;annual;HEG21_2012;HAI;HEG21;2012;335018547422395;235;156;26;14;7;261.143512467505;142;19;308904196175644;0;0;0;0;0;0;19;3;3350.18547422395;2;1;121129366131527;76;114922190082645;43833;18;1066;361;509;9045;8511;6595;8144
grassland;annual;HEG21_2013;HAI;HEG21;2013;300071556792489;1017;72;35;12;8;278.118345371405;55;22;265067889498046;2;2;18.6881108119234;3;3;53.2302167611077;24;4;3000.71556792489;1;1;166356631241262;76;710458666666667;45472;18;1066;361;509;9045;8511;6595;8144
grassland;annual;HEG21_2014;HAI;HEG21;2014;189774729051897;161;39;16;10;5;132.617076948497;29;11;176513021357047;0;0;0;0;0;0;9;2;1897.74729051897;0;0;631970251538908;76;285092766666667;47086;18;1066;361;509;9045;8511;6595;8144
grassland;annual;HEG21_2015;HAI;HEG21;2015;127937646409039;758;76;30;16;5;119.273133993938;57;24;115828382751071;3;1;1.81950258574448;0;0;0;22;6;1279.37646409039;11;3;386001627038379;76;222948283333333;3306;18;1066;361;509;9045;8511;6595;8144
grassland;annual;HEG21_2016;HAI;HEG21;2016;144178062427607;399;30;10;2;2;5.91716888045735;27;7;140251650562583;0;0;0;1;1;33.3469497697795;18;2;1441.78062427607;0;0;125221772414781;76;391112933884298;31517;18;1066;361;509;9045;8511;6595;8144
grassland;annual;HEG21_2017;HAI;HEG21;2017;896360540873029;733;152;24;5;4;81.0962295909102;141;16;854842124627662;0;0;0;6;4;334.087932862763;25;3;8963.60540873029;0;0;174818994727291;76;8998235;43891;18;1066;361;509;9045;8511;6595;8144
grassland;annual;HEG22_2009;HAI;HEG22;2009;836664845327622;129;29;10;13;2;564.319822188527;16;8;272345023139095;0;0;0;0;0;0;1;1;836.664845327622;0;0;557449760056918;151;1104095;63429;5147;1881;1954;2072;7191;6681;4853;7102
grassland;annual;HEG22_2010;HAI;HEG22;2010;687703134403512;411;37;13;10;5;395.531547252018;27;8;292171587151494;0;0;0;0;0;0;0;0;687.703134403512;0;0;0;151;303715;51972;5147;1881;1954;2072;7191;6681;4853;7102
grassland;annual;HEG22_2011;HAI;HEG22;2011;214607556941732;180;25;11;0;0;0;24;10;200159288470476;0;0;0;1;1;144.482684712558;2;1;2146.07556941732;2;1;118616143070364;151;-7999325;35635;5147;1881;1954;2072;7191;6681;4853;7102
grassland;annual;HEG22_2012;HAI;HEG22;2012;303242372030167;197;20;11;5;4;33.9412779496826;13;5;145997486776755;0;0;0;2;2;123.303607303729;2;1;303.242372030167;2;1;305717122642643;151;105355;41877;5147;1881;1954;2072;7191;6681;4853;7102
grassland;annual;HEG22_2013;HAI;HEG22;2013;678248181753904;151;11;6;2;1;5.10561464354634;9;5;673142567110358;0;0;0;0;0;0;1;1;678.248181753904;1;1;593080715351821;151;761816583333333;51237;5147;1881;1954;2072;7191;6681;4853;7102
grassland;annual;HEG22_2014;HAI;HEG22;2014;753424180533404;89;8;6;3;3;65.9276904116741;5;3;941472764166627;0;0;0;0;0;0;1;1;75.3424180533404;0;0;187498772117138;151;307009008333333;60565;5147;1881;1954;2072;7191;6681;4853;7102
grassland;annual;HEG22_2015;HAI;HEG22;2015;11756725329375;72;6;4;2;2;70.7403029799958;4;2;468269503137542;0;0;0;0;0;0;0;0;117.56725329375;0;0;0;151;218925683333333;37382;5147;1881;1954;2072;7191;6681;4853;7102
grassland;annual;HEG22_2016;HAI;HEG22;2016;795347709526767;86;22;6;3;3;50.8028705938834;19;3;287319003587933;0;0;0;0;0;0;0;0;79.5347709526767;0;0;0;151;400904231404959;37778;5147;1881;1954;2072;7191;6681;4853;7102
grassland;annual;HEG22_2017;HAI;HEG22;2017;109734140429618;449;53;29;5;5;73.9894238356877;37;21;983313486913441;8;1;4.8520068953186;3;2;35.1864866517347;8;7;1097.34140429618;4;4;754653361041626;151;621589916666667;51657;5147;1881;1954;2072;7191;6681;4853;7102
grassland;annual;HEG23_2008;HAI;HEG23;2008;303401900655408;939;221;43;14;5;345.248061389221;204;35;258873672457539;0;0;0;3;3;100.034220589471;30;8;3034.01900655408;1;1;501970413495067;13;271058545454545;50604;4385;2587;1983;1861;1186;1651;635;1751
grassland;annual;HEG23_2009;HAI;HEG23;2009;213548035189235;653;101;32;7;6;66.9119317821452;82;22;196919642612605;2;1;1.21300172382965;10;3;98.1589922603232;8;2;2135.48035189235;0;0;57969456875733;13;119059166666667;6952;4385;2587;1983;1861;1186;1651;635;1751
grassland;annual;HEG23_2010;HAI;HEG23;2010;101929939909768;454;58;28;14;10;480.92042174422;44;18;538378977353461;0;0;0;0;0;0;2;1;1019.29939909768;0;0;14485958258723;13;-34913;50783;4385;2587;1983;1861;1186;1651;635;1751
grassland;annual;HEG23_2011;HAI;HEG23;2011;269060148149244;440;36;14;8;2;302.346334313563;27;11;238712246576777;1;1;1.13268141110866;0;0;0;3;2;2690.60148149244;0;0;158475045817794;13;-119406166666667;33328;4385;2587;1983;1861;1186;1651;635;1751
grassland;annual;HEG23_2012;HAI;HEG23;2012;954372476060435;757;88;22;6;3;105.455227976261;77;16;748437608171087;4;2;4.00454509524082;1;1;96.475094817846;2;2;954.372476060435;0;0;133779078796683;13;117357801652893;47872;4385;2587;1983;1861;1186;1651;635;1751
grassland;annual;HEG23_2013;HAI;HEG23;2013;490080019718848;558;94;30;14;9;114.027313350027;79;20;478564020242735;1;1;1.13268141110866;0;0;0;41;1;4900.80019718848;0;0;319939821443063;13;756107666666667;59107001;4385;2587;1983;1861;1186;1651;635;1751
grassland;annual;HEG23_2014;HAI;HEG23;2014;702825835525981;707;149;41;7;7;441.155810007784;138;32;658422718242981;2;1;2.26536282221733;2;1;0.61;61;7;7028.25835525981;2;1;436549578397966;13;299442366666667;48647;4385;2587;1983;1861;1186;1651;635;1751
grassland;annual;HEG23_2015;HAI;HEG23;2015;113936522493279;130;18;15;5;5;145.098762705699;13;10;994266462227088;0;0;0;0;0;0;1;1;1139.36522493279;1;1;152858561321321;13;220216675;35292;4385;2587;1983;1861;1186;1651;635;1751
grassland;annual;HEG23_2017;HAI;HEG23;2017;908174366592377;677;88;28;7;4;148.872404909468;58;19;669383994146637;3;2;2.34568313493832;20;3;87.5722844013331;7;4;908.174366592377;3;1;105882527149343;13;70963575;48013001;4385;2587;1983;1861;1186;1651;635;1751
grassland;annual;HEG24_2008;HAI;HEG24;2008;245617990155339;861;178;39;10;4;331.089728644659;162;32;17039678561464;1;1;1.87498772117138;5;2;419.247329041164;36;7;2456.17990155339;12;3;298203424956038;157;287526520661157;53153;4579;2701;1738;1866;1476;899;233;782
grassland;annual;HEG24_2009;HAI;HEG24;2009;143398309855327;402;66;26;6;4;170.9274132372;57;20;124906893405982;1;1;0.606500861914825;2;1;13.3802503943283;6;3;1433.98309855327;5;2;282194591181591;157;61965166666667;74492;4579;2701;1738;1866;1476;899;233;782
grassland;annual;HEG24_2010;HAI;HEG24;2010;239212799769165;424;64;32;18;7;1103.12805420437;36;18;989589150996251;6;3;8.9831575446097;4;4;290.427634946419;7;2;2392.12799769165;6;1;248648985410533;157;-119624666666667;49324;4579;2701;1738;1866;1476;899;233;782
grassland;annual;HEG24_2011;HAI;HEG24;2011;162870064831531;273;21;14;1;1;14.5768051860304;19;12;161351734226736;1;1;0.606500861914825;0;0;0;3;3;1628.70064831531;2;2;674843282631239;157;-217844083333333;32486;4579;2701;1738;1866;1476;899;233;782
grassland;annual;HEG24_2012;HAI;HEG24;2012;274290366650403;210;14;12;9;7;101.80683466406;4;4;101624436339179;1;1;70.8590956471639;0;0;0;1;1;274.290366650403;0;0;619485935933582;157;106175661157025;4677;4579;2701;1738;1866;1476;899;233;782
grassland;annual;HEG24_2013;HAI;HEG24;2013;238985533973674;873;85;39;19;9;708.531324225856;64;28;165727059595347;1;1;1.13268141110866;1;1;22.920738146307;6;2;2389.85533973674;1;1;391699099568168;157;968545166666667;61673;4579;2701;1738;1866;1476;899;233;782
grassland;annual;HEG24_2014;HAI;HEG24;2014;33789547889133;659;96;33;15;11;503.75290432249;72;18;283564388194084;3;1;1.81950258574448;6;3;37.7385000642217;10;3;3378.9547889133;1;1;642373047425515;157;31951045;53176;4579;2701;1738;1866;1476;899;233;782
grassland;annual;HEG24_2015;HAI;HEG24;2015;26167175855348;144;8;8;4;4;192.468867107312;3;3;393745165791102;0;0;0;1;1;29.8283748670576;1;1;261.67175855348;1;1;152858561321321;157;241121908333333;36062;4579;2701;1738;1866;1476;899;233;782
grassland;annual;HEG24_2016;HAI;HEG24;2016;225731978377276;333;31;13;7;4;133.923324297777;12;7;189929703122075;0;0;0;12;2;224.099428254232;4;3;2257.31978377276;1;1;757425611849364;157;415165636363636;36232;4579;2701;1738;1866;1476;899;233;782
grassland;annual;HEG24_2017;HAI;HEG24;2017;597991055434594;309;23;15;2;2;58.4994147579973;20;12;44301654585875;0;0;0;1;1;96.475094817846;1;1;597.991055434594;0;0;240684023581219;157;935072916666667;49757;4579;2701;1738;1866;1476;899;233;782
grassland;annual;HEG25_2009;HAI;HEG25;2009;844030965592612;1325;237;37;15;10;384.585230134168;212;21;801870114387913;2;2;2.87265060737183;8;4;34.1506313054417;23;5;8440.30965592612;1;1;152964988660156;153;291299;58757;2765;1895;146;1524;721;7207;4877;5694
grassland;annual;HEG25_2010;HAI;HEG25;2010;377109605658459;2420;124;41;15;11;732.798332176623;105;26;283933853903987;2;2;1.73918227302349;2;2;197.220003095067;37;5;3771.09605658459;35;3;645517263063071;153;233503583333333;51547;2765;1895;146;1524;721;7207;4877;5694
grassland;annual;HEG25_2011;HAI;HEG25;2011;542369902621836;403;24;17;2;2;56.7428824045375;20;13;333614688753878;0;0;0;2;2;152.01233146342;2;1;542.369902621836;2;1;253872610284437;153;71462166666667;35151;2765;1895;146;1524;721;7207;4877;5694
grassland;annual;HEG25_2012;HAI;HEG25;2012;140683295284611;577;26;10;3;3;41.9348356442214;23;7;136489811720189;0;0;0;0;0;0;2;1;1406.83295284611;0;0;156068205581982;153;107819595041322;41835;2765;1895;146;1524;721;7207;4877;5694
grassland;annual;HEG25_2013;HAI;HEG25;2013;450110575188667;1239;142;44;13;9;379.536583488801;119;29;393248428847574;6;2;4.69136626987663;4;4;184.393513652251;49;4;4501.10575188667;23;2;231762922781955;153;889933416666667;52208001;2765;1895;146;1524;721;7207;4877;5694
grassland;annual;HEG25_2015;HAI;HEG25;2015;119957008309741;473;83;19;5;4;146.818723160841;77;14;95627626511872;0;0;0;1;1;96.475094817846;14;2;1199.57008309741;13;1;169980634599322;153;250385408333333;36899;2765;1895;146;1524;721;7207;4877;5694
grassland;annual;HEG25_2016;HAI;HEG25;2016;126930466623574;195;11;9;1;1;0.305;8;6;122607305027043;0;0;0;2;2;42.9266159653078;2;2;1269.30466623574;2;2;14448280596592;153;431044090909091;37646;2765;1895;146;1524;721;7207;4877;5694
grassland;annual;HEG25_2017;HAI;HEG25;2017;755198098559585;1112;220;38;11;6;563.612355467541;199;28;673884665987348;7;1;4.24550603340378;3;3;245.276464221418;17;6;7551.98098559585;15;5;629374274603112;153;919232583333333;51294;2765;1895;146;1524;721;7207;4877;5694
grassland;annual;HEG26_2008;HAI;HEG26;2008;462206600215447;771;180;28;11;5;47.8896690939125;164;19;456750846609652;2;2;1.73918227302349;3;2;4.92868469101339;21;6;4622.06600215447;6;3;14279797924683;146;257213851239669;45515;3702;2151;1752;187;3227;4016;4408;3337
grassland;annual;HEG26_2009;HAI;HEG26;2009;1203225096198;779;98;26;9;7;265.305555255926;66;17;930603040080159;1;1;0.606500861914825;22;1;6.71;9;4;1203.225096198;4;1;357992146458312;146;9153475;58413;3702;2151;1752;187;3227;4016;4408;3337
grassland;annual;HEG26_2010;HAI;HEG26;2010;130753785127458;505;77;24;11;9;426.65654504079;65;14;880274805371874;1;1;0.606500861914825;0;0;0;31;3;1307.53785127458;30;2;376886849655009;146;-408601083333333;5186;3702;2151;1752;187;3227;4016;4408;3337
grassland;annual;HEG26_2011;HAI;HEG26;2011;211192911007731;810;521;11;2;2;37.7685217291804;519;9;207416058834813;0;0;0;0;0;0;4;2;2111.92911007731;2;1;181455466610426;146;-379357166666667;32829;3702;2151;1752;187;3227;4016;4408;3337
grassland;annual;HEG26_2012;HAI;HEG26;2012;428045595968459;1075;71;28;11;9;285.589678576028;55;15;398380621771556;0;0;0;5;4;11.060063393002;18;6;4280.45595968459;4;2;216705359901585;146;111035809917355;45585;3702;2151;1752;187;3227;4016;4408;3337
grassland;annual;HEG26_2013;HAI;HEG26;2013;259612041864573;1130;94;25;8;7;538.291399624056;86;18;205782901902167;0;0;0;0;0;0;15;4;2596.12041864573;7;2;112140592407035;146;482624833333333;56371001;3702;2151;1752;187;3227;4016;4408;3337
grassland;annual;HEG26_2014;HAI;HEG26;2014;102562641144416;161;23;16;11;8;139.662812956674;9;6;876719728243549;1;1;0.606500861914825;2;1;8.63736938202679;4;3;1025.62641144416;3;2;634161361242039;146;266698616666667;47971;3702;2151;1752;187;3227;4016;4408;3337
grassland;annual;HEG26_2016;HAI;HEG26;2016;993952199190535;1485;29;15;6;4;734.83595216422;14;9;191199038087404;4;1;2.4260034476593;5;1;65.4912054912511;0;0;993.952199190535;0;0;0;146;363883297520661;40315;3702;2151;1752;187;3227;4016;4408;3337
grassland;annual;HEG26_2017;HAI;HEG26;2017;106726716205453;787;46;21;8;5;206.56856116369;38;16;860698600890843;0;0;0;0;0;0;12;3;1067.26716205453;8;1;369107201707141;146;617142333333333;46196001;3702;2151;1752;187;3227;4016;4408;3337
grassland;annual;HEG27_2008;HAI;HEG27;2008;828817970887705;827;248;37;5;4;12.5053006645537;236;32;82454436153754;0;0;0;7;1;30.2307928370938;19;3;8288.17970887705;3;1;26773653797342;176;301511024793388;35183;4447;3458;2666;183;6269;6797;3894;475
grassland;annual;HEG27_2009;HAI;HEG27;2009;137623988444088;993;68;19;3;3;75.885392280081;62;14;121796720775947;0;0;0;3;2;82.3872844013331;7;2;1376.23988444088;0;0;434793085610441;176;2966875;45043;4447;3458;2666;183;6269;6797;3894;475
grassland;annual;HEG27_2010;HAI;HEG27;2010;820263304485233;493;33;15;4;3;30.2770444637527;25;10;779083527817236;2;1;2.26536282221733;2;1;8.63736938202679;13;3;820.263304485233;6;1;480818255299009;176;-103444416666667;48336;4447;3458;2666;183;6269;6797;3894;475
grassland;annual;HEG27_2011;HAI;HEG27;2011;181216567520682;583;105;26;6;6;149.945294793409;93;16;140646465343392;1;1;1.13268141110866;5;3;254.623045568386;7;3;1812.16567520682;7;3;646912408635135;176;4716083333333;31036;4447;3458;2666;183;6269;6797;3894;475
grassland;annual;HEG27_2012;HAI;HEG27;2012;685740856321096;1136;43;23;4;4;92.0110831107104;38;18;588305300524544;0;0;0;1;1;5.42447268584173;2;2;685.740856321096;0;0;133779078796683;176;139524462809917;39728;4447;3458;2666;183;6269;6797;3894;475
grassland;annual;HEG27_2013;HAI;HEG27;2013;507160255683587;193;28;13;3;2;50.5611279799048;24;10;449909002506518;1;1;6.69012519716414;0;0;0;0;0;507.160255683587;0;0;0;176;818590083333333;51693;4447;3458;2666;183;6269;6797;3894;475
grassland;annual;HEG27_2014;HAI;HEG27;2014;12699468579113;95;7;3;2;1;9.70422817357856;5;2;126024262973772;0;0;0;0;0;0;0;0;1269.9468579113;0;0;0;176;334879533333333;53807;4447;3458;2666;183;6269;6797;3894;475
grassland;annual;HEG27_2015;HAI;HEG27;2015;194978408396599;1270;84;28;9;7;105.765179397167;70;17;175638626160362;0;0;0;5;4;87.632642965211;38;6;1949.78408396599;24;2;437557164467308;176;269393741666667;32123;4447;3458;2666;183;6269;6797;3894;475
grassland;annual;HEG27_2016;HAI;HEG27;2016;208707245104;1800;37;22;3;3;390.633935308697;24;13;158449672285798;3;1;1.81950258574448;7;5;110.122290287574;2;2;2087.07245104;2;2;35453911663877;176;42670458677686;34141;4447;3458;2666;183;6269;6797;3894;475
grassland;annual;HEG27_2017;HAI;HEG27;2017;104508801887843;362;28;19;5;4;25.2826613831298;22;14;101548667280429;0;0;0;1;1;4.31868469101339;0;0;1045.08801887843;0;0;0;176;111339925;47149;4447;3458;2666;183;6269;6797;3894;475
grassland;annual;HEG28_2008;HAI;HEG28;2008;833413393815474;2366;197;49;16;8;134.144281427435;162;35;80006443025188;3;2;2.34568313493832;16;4;196.99967107357;34;7;8334.13393815474;8;2;443125989999295;168;259774123966942;48354;9606;8949;6727;5085;2259;3284;0;317
grassland;annual;HEG28_2009;HAI;HEG28;2009;161374044865872;312;65;16;3;2;122.723301423764;62;14;149101714723495;0;0;0;0;0;0;5;2;1613.74044865872;0;0;284928497616125;168;-101270583333333;55381;9606;8949;6727;5085;2259;3284;0;317
grassland;annual;HEG28_2010;HAI;HEG28;2010;129347099445429;44;5;4;1;1;118.984922612716;1;1;72429791293615;0;0;0;3;2;3.11919770335123;1;1;129.347099445429;0;0;72429791293615;168;-35991975;47165;9606;8949;6727;5085;2259;3284;0;317
